,Date,USD(PM),Value,DealDay
1530,2020-11-19 00:00:00,1857.35,17798.45,1
1531,2020-11-20 00:00:00,1875.7,17820.57,1
1532,2020-11-21 00:00:00,1875.7,18687.45,0
1533,2020-11-22 00:00:00,1875.7,18699.75,0
1534,2020-11-23 00:00:00,1840.2,18422.28,1
1535,2020-11-24 00:00:00,1799.6,18398.91,1
1536,2020-11-25 00:00:00,1810.2,19172.52,1
1537,2020-11-26 00:00:00,1807.4,18739.8,1
1538,2020-11-27 00:00:00,1779.3,17151.44,1
1539,2020-11-28 00:00:00,1779.3,17138.87,0
1540,2020-11-29 00:00:00,1779.3,17732.42,0
1541,2020-11-30 00:00:00,1762.55,18191.6,1
1542,2020-12-01 00:00:00,1810.75,19709.73,1
1543,2020-12-02 00:00:00,1822.6,18792.52,1
1544,2020-12-03 00:00:00,1832.35,19226.97,1
1545,2020-12-04 00:00:00,1843,19454.54,1
1546,2020-12-05 00:00:00,1843,18670.49,0
1547,2020-12-06 00:00:00,1843,19155.06,0
1548,2020-12-07 00:00:00,1859.95,19377.66,1
1549,2020-12-08 00:00:00,1868.15,19181.41,1
1550,2020-12-09 00:00:00,1841.75,18318.87,1
1551,2020-12-10 00:00:00,1844.35,18554.15,1
1552,2020-12-11 00:00:00,1842,18247.76,1
1553,2020-12-12 00:00:00,1842,18029.36,0
1554,2020-12-13 00:00:00,1842,18803.44,0
1555,2020-12-14 00:00:00,1831.15,19164.48,1
1556,2020-12-15 00:00:00,1850.65,19276.59,1
1557,2020-12-16 00:00:00,1851.95,19439.75,1
1558,2020-12-17 00:00:00,1890.75,21379.48,1
1559,2020-12-18 00:00:00,1879.75,22847.46,1
1560,2020-12-19 00:00:00,1879.75,23150.79,0
1561,2020-12-20 00:00:00,1879.75,23869.92,0
1562,2020-12-21 00:00:00,1880,23490.58,1
1563,2020-12-22 00:00:00,1877.1,22745.48,1
1564,2020-12-23 00:00:00,1875,23824.99,1
1565,2020-12-24 00:00:00,1875,23253.37,0
1566,2020-12-25 00:00:00,1875,23715.53,0
1567,2020-12-26 00:00:00,1875,24693.58,0
1568,2020-12-27 00:00:00,1875,26443.21,0
1569,2020-12-28 00:00:00,1875,26246.58,0
1570,2020-12-29 00:00:00,1874.3,27036.69,1
1571,2020-12-30 00:00:00,1887.6,27376.37,1
1572,2020-12-31 00:00:00,1887.6,28856.59,0
1573,2021-01-01 00:00:00,1887.6,28982.56,0
1574,2021-01-02 00:00:00,1887.6,29393.75,0
1575,2021-01-03 00:00:00,1887.6,32195.46,0
1576,2021-01-04 00:00:00,1943.2,33000.78,1
1577,2021-01-05 00:00:00,1940.35,32035.03,1
1578,2021-01-06 00:00:00,1931.95,34046.67,1
1579,2021-01-07 00:00:00,1920.1,36860.41,1
1580,2021-01-08 00:00:00,1862.9,39486.04,1
1581,2021-01-09 00:00:00,1862.9,40670.25,0
1582,2021-01-10 00:00:00,1862.9,40240.72,0
1583,2021-01-11 00:00:00,1847.25,38240.09,1
1584,2021-01-12 00:00:00,1841.25,35544.94,1
1585,2021-01-13 00:00:00,1858.85,34011.82,1
1586,2021-01-14 00:00:00,1841.75,37393.13,1
1587,2021-01-15 00:00:00,1839,39158.47,1
1588,2021-01-16 00:00:00,1839,36828.52,0
1589,2021-01-17 00:00:00,1839,36065.2,0
1590,2021-01-18 00:00:00,1833.05,35793.01,1
1591,2021-01-19 00:00:00,1834.7,36632.35,1
1592,2021-01-20 00:00:00,1856.6,36020.13,1
1593,2021-01-21 00:00:00,1862.1,35538.98,1
1594,2021-01-22 00:00:00,1852.7,30797.88,1
1595,2021-01-23 00:00:00,1852.7,33002.38,0
1596,2021-01-24 00:00:00,1852.7,32099.74,0
1597,2021-01-25 00:00:00,1856.85,32276.84,1
1598,2021-01-26 00:00:00,1856.6,32243.26,1
1599,2021-01-27 00:00:00,1843,32541.8,1
1600,2021-01-28 00:00:00,1853.7,30419.17,1
1601,2021-01-29 00:00:00,1863.8,33403.17,1
1602,2021-01-30 00:00:00,1863.8,34314.26,0
1603,2021-01-31 00:00:00,1863.8,34318.1,0
1604,2021-02-01 00:00:00,1862.95,33136.46,1
1605,2021-02-02 00:00:00,1833.1,33522.9,1
1606,2021-02-03 00:00:00,1835.45,35529.66,1
1607,2021-02-04 00:00:00,1785.9,37676.25,1
1608,2021-02-05 00:00:00,1802.95,37002.09,1
1609,2021-02-06 00:00:00,1802.95,38278.61,0
1610,2021-02-07 00:00:00,1802.95,39323.26,0
1611,2021-02-08 00:00:00,1835.25,38928.1,1
1612,2021-02-09 00:00:00,1839.6,46364.3,1
1613,2021-02-10 00:00:00,1842.65,46589.58,1
1614,2021-02-11 00:00:00,1840.1,44878.17,1
1615,2021-02-12 00:00:00,1816.35,48013.38,1
1616,2021-02-13 00:00:00,1816.35,47471.4,0
1617,2021-02-14 00:00:00,1816.35,47185.19,0
1618,2021-02-15 00:00:00,1817.3,48720.37,1
1619,2021-02-16 00:00:00,1794.25,47951.85,1
1620,2021-02-17 00:00:00,1780.7,49160.1,1
1621,2021-02-18 00:00:00,1773.15,52118.23,1
1622,2021-02-19 00:00:00,1786.2,51608.15,1
1623,2021-02-20 00:00:00,1786.2,55916.5,0
1624,2021-02-21 00:00:00,1786.2,56001.2,0
1625,2021-02-22 00:00:00,1807.45,57487.86,1
1626,2021-02-23 00:00:00,1799.65,54123.4,1
1627,2021-02-24 00:00:00,1788,48880.43,1
1628,2021-02-25 00:00:00,1779.65,50624.84,1
1629,2021-02-26 00:00:00,1742.85,46800.42,1
1630,2021-02-27 00:00:00,1742.85,46340.31,0
1631,2021-02-28 00:00:00,1742.85,46155.87,0
1632,2021-03-01 00:00:00,1734.15,45113.92,1
1633,2021-03-02 00:00:00,1723.85,49618.43,1
1634,2021-03-03 00:00:00,1711.4,48356.04,1
1635,2021-03-04 00:00:00,1712.1,50477.7,1
1636,2021-03-05 00:00:00,1696.25,48448.91,1
1637,2021-03-06 00:00:00,1696.25,48861.38,0
1638,2021-03-07 00:00:00,1696.25,48881.59,0
1639,2021-03-08 00:00:00,1687.05,51169.7,1
1640,2021-03-09 00:00:00,1716.9,52299.33,1
1641,2021-03-10 00:00:00,1716.2,54881.52,1
1642,2021-03-11 00:00:00,1724.25,55997.23,1
1643,2021-03-12 00:00:00,1704.8,57764,1
1644,2021-03-13 00:00:00,1704.8,57253.28,0
1645,2021-03-14 00:00:00,1704.8,61258.73,0
1646,2021-03-15 00:00:00,1723.65,59133.47,1
1647,2021-03-16 00:00:00,1735,55754.72,1
1648,2021-03-17 00:00:00,1729.65,56872.38,1
1649,2021-03-18 00:00:00,1725.9,58913,1
1650,2021-03-19 00:00:00,1735.2,57665.9,1
1651,2021-03-20 00:00:00,1735.2,58075.1,0
1652,2021-03-21 00:00:00,1735.2,58085.8,0
1653,2021-03-22 00:00:00,1736.15,57411.17,1
1654,2021-03-23 00:00:00,1726.2,54204.96,1
1655,2021-03-24 00:00:00,1730.5,54477.46,1
1656,2021-03-25 00:00:00,1737.3,52508.23,1
1657,2021-03-26 00:00:00,1731.8,51415.92,1
1658,2021-03-27 00:00:00,1731.8,55074.47,0
1659,2021-03-28 00:00:00,1731.8,55863.93,0
1660,2021-03-29 00:00:00,1705.95,55783.71,1
1661,2021-03-30 00:00:00,1683.95,57627.67,1
1662,2021-03-31 00:00:00,1691.05,58730.13,1
1663,2021-04-01 00:00:00,1726.05,58735.25,1
1664,2021-04-02 00:00:00,1726.05,58736.92,0
1665,2021-04-03 00:00:00,1726.05,59031.32,0
1666,2021-04-04 00:00:00,1726.05,57076.49,0
1667,2021-04-05 00:00:00,1726.05,58206.55,0
1668,2021-04-06 00:00:00,1744.65,59054.1,1
1669,2021-04-07 00:00:00,1738.05,58020.46,1
1670,2021-04-08 00:00:00,1755.5,55947.27,1
1671,2021-04-09 00:00:00,1741.2,58048.59,1
1672,2021-04-10 00:00:00,1741.2,58102.58,0
1673,2021-04-11 00:00:00,1741.2,59774,0
1674,2021-04-12 00:00:00,1732.85,59964.87,1
1675,2021-04-13 00:00:00,1747.95,59834.74,1
1676,2021-04-14 00:00:00,1735.55,63554.44,1
1677,2021-04-15 00:00:00,1757.2,62969.12,1
1678,2021-04-16 00:00:00,1774.45,63252.63,1
1679,2021-04-17 00:00:00,1774.45,61455.98,0
1680,2021-04-18 00:00:00,1774.45,60087.09,0
1681,2021-04-19 00:00:00,1774.5,56251.48,1
1682,2021-04-20 00:00:00,1777.85,55703.14,1
1683,2021-04-21 00:00:00,1798.2,56507.91,1
1684,2021-04-22 00:00:00,1787.75,53808.8,1
1685,2021-04-23 00:00:00,1781.8,51731.71,1
1686,2021-04-24 00:00:00,1781.8,51153.13,0
1687,2021-04-25 00:00:00,1781.8,50110.53,0
1688,2021-04-26 00:00:00,1773.35,49075.58,1
1689,2021-04-27 00:00:00,1784.15,54056.64,1
1690,2021-04-28 00:00:00,1772.2,55071.46,1
1691,2021-04-29 00:00:00,1762.65,54884.1,1
1692,2021-04-30 00:00:00,1767.65,53584.15,1
1693,2021-05-01 00:00:00,1767.65,57796.62,0
1694,2021-05-02 00:00:00,1767.65,57857.5,0
1695,2021-05-03 00:00:00,1767.65,56610.46,0
1696,2021-05-04 00:00:00,1797.75,57213.33,1
1697,2021-05-05 00:00:00,1782.25,53241.72,1
1698,2021-05-06 00:00:00,1813.15,57473.23,1
1699,2021-05-07 00:00:00,1836.55,56428.16,1
1700,2021-05-08 00:00:00,1836.55,57380.27,0
1701,2021-05-09 00:00:00,1836.55,58928.81,0
1702,2021-05-10 00:00:00,1840.45,58280.73,1
1703,2021-05-11 00:00:00,1829.1,55883.5,1
1704,2021-05-12 00:00:00,1830.7,56750,1
1705,2021-05-13 00:00:00,1821.8,49007.09,1
1706,2021-05-14 00:00:00,1838.1,49702.27,1
1707,2021-05-15 00:00:00,1838.1,49922.52,0
1708,2021-05-16 00:00:00,1838.1,46736.58,0
1709,2021-05-17 00:00:00,1853.7,46441.64,1
1710,2021-05-18 00:00:00,1866.75,43596.24,1
1711,2021-05-19 00:00:00,1888.45,42912.19,1
1712,2021-05-20 00:00:00,1878.3,36964.27,1
1713,2021-05-21 00:00:00,1875.9,40784.32,1
1714,2021-05-22 00:00:00,1875.9,37280.35,0
1715,2021-05-23 00:00:00,1875.9,37528.3,0
1716,2021-05-24 00:00:00,1880.15,34754.54,1
1717,2021-05-25 00:00:00,1887,38728.59,1
1718,2021-05-26 00:00:00,1899.75,38410.5,1
1719,2021-05-27 00:00:00,1891.45,39266.04,1
1720,2021-05-28 00:00:00,1899.95,38445.29,1
1721,2021-05-29 00:00:00,1899.95,35689.62,0
1722,2021-05-30 00:00:00,1899.95,34647.67,0
1723,2021-05-31 00:00:00,1899.95,35684.59,0
1724,2021-06-01 00:00:00,1899.35,37310.54,1
1725,2021-06-02 00:00:00,1902.75,36662.64,1
1726,2021-06-03 00:00:00,1866.55,37585.24,1
1727,2021-06-04 00:00:00,1890.6,39188.59,1
1728,2021-06-05 00:00:00,1890.6,36885.51,0
1729,2021-06-06 00:00:00,1890.6,35530.38,0
1730,2021-06-07 00:00:00,1888.4,35816.17,1
1731,2021-06-08 00:00:00,1893.15,33514.87,1
1732,2021-06-09 00:00:00,1894.6,33450.19,1
1733,2021-06-10 00:00:00,1888.65,37338.36,1
1734,2021-06-11 00:00:00,1881.05,36704.57,1
1735,2021-06-12 00:00:00,1881.05,37313.18,0
1736,2021-06-13 00:00:00,1881.05,35494.9,0
1737,2021-06-14 00:00:00,1865.6,39066.82,1
1738,2021-06-15 00:00:00,1865.1,40525.8,1
1739,2021-06-16 00:00:00,1860.75,40188.56,1
1740,2021-06-17 00:00:00,1778.7,38324.87,1
1741,2021-06-18 00:00:00,1773.1,38068.04,1
1742,2021-06-19 00:00:00,1773.1,35729.82,0
1743,2021-06-20 00:00:00,1773.1,35524.17,0
1744,2021-06-21 00:00:00,1775.05,35592.35,1
1745,2021-06-22 00:00:00,1775.05,31686.55,1
1746,2021-06-23 00:00:00,1791.6,32447.59,1
1747,2021-06-24 00:00:00,1784.85,33674.66,1
1748,2021-06-25 00:00:00,1786.65,34639.38,1
1749,2021-06-26 00:00:00,1786.65,31640.58,0
1750,2021-06-27 00:00:00,1786.65,32160.91,0
1751,2021-06-28 00:00:00,1780.3,34644.45,1
1752,2021-06-29 00:00:00,1755.45,34456.67,1
1753,2021-06-30 00:00:00,1763.15,35847.7,1
1754,2021-07-01 00:00:00,1781.5,35047.36,1
1755,2021-07-02 00:00:00,1786.15,33536.88,1
1756,2021-07-03 00:00:00,1786.15,33856.86,0
1757,2021-07-04 00:00:00,1786.15,34688.98,0
1758,2021-07-05 00:00:00,1791.35,35309.3,1
1759,2021-07-06 00:00:00,1809.85,33747.97,1
1760,2021-07-07 00:00:00,1804.65,34211.01,1
1761,2021-07-08 00:00:00,1807.7,33839.04,1
1762,2021-07-09 00:00:00,1806,32877.41,1
1763,2021-07-10 00:00:00,1806,33818.52,0
1764,2021-07-11 00:00:00,1806,33515.57,0
1765,2021-07-12 00:00:00,1792.4,34227.64,1
1766,2021-07-13 00:00:00,1813.85,33158.25,1
1767,2021-07-14 00:00:00,1823.2,32686.56,1
1768,2021-07-15 00:00:00,1823.75,32814.61,1
1769,2021-07-16 00:00:00,1824.3,31738.59,1
1770,2021-07-17 00:00:00,1824.3,31421.25,0
1771,2021-07-18 00:00:00,1824.3,31520.66,0
1772,2021-07-19 00:00:00,1814.9,31783.49,1
1773,2021-07-20 00:00:00,1823.05,30815.94,1
1774,2021-07-21 00:00:00,1802.15,29790.24,1
1775,2021-07-22 00:00:00,1799.45,32118.06,1
1776,2021-07-23 00:00:00,1799.6,32297.89,1
1777,2021-07-24 00:00:00,1799.6,33581.63,0
1778,2021-07-25 00:00:00,1799.6,34279.34,0
1779,2021-07-26 00:00:00,1800.2,35365.2,1
1780,2021-07-27 00:00:00,1800.35,37318.14,1
1781,2021-07-28 00:00:00,1796.6,39405.95,1
1782,2021-07-29 00:00:00,1829.3,40002.53,1
1783,2021-07-30 00:00:00,1825.75,40005.93,1
1784,2021-07-31 00:00:00,1825.75,42214.15,0
1785,2021-08-01 00:00:00,1825.75,41659.06,0
1786,2021-08-02 00:00:00,1811.45,40000.46,1
1787,2021-08-03 00:00:00,1812.65,39193.94,1
1788,2021-08-04 00:00:00,1829.1,38138,1
1789,2021-08-05 00:00:00,1800.75,39750.14,1
1790,2021-08-06 00:00:00,1762.9,40882,1
1791,2021-08-07 00:00:00,1762.9,42825.95,0
1792,2021-08-08 00:00:00,1762.9,44634.13,0
1793,2021-08-09 00:00:00,1738.85,43816.14,1
1794,2021-08-10 00:00:00,1723.35,46333.46,1
1795,2021-08-11 00:00:00,1743.6,45608.37,1
1796,2021-08-12 00:00:00,1747.4,45611.46,1
1797,2021-08-13 00:00:00,1773.85,44417.78,1
1798,2021-08-14 00:00:00,1773.85,47833.98,0
1799,2021-08-15 00:00:00,1773.85,47112.19,0
1800,2021-08-16 00:00:00,1786.35,47056.41,1
1801,2021-08-17 00:00:00,1789.45,45982.55,1
1802,2021-08-18 00:00:00,1783.45,44648.57,1
1803,2021-08-19 00:00:00,1782.05,44777.86,1
1804,2021-08-20 00:00:00,1779.05,46734.65,1
1805,2021-08-21 00:00:00,1779.05,49327.75,0
1806,2021-08-22 00:00:00,1779.05,48932.02,0
1807,2021-08-23 00:00:00,1802,49335.68,1
1808,2021-08-24 00:00:00,1808.45,49523.5,1
1809,2021-08-25 00:00:00,1788.7,47744.58,1
1810,2021-08-26 00:00:00,1786.6,48972.09,1
1811,2021-08-27 00:00:00,1798.5,46962.8,1
1812,2021-08-28 00:00:00,1798.5,49056.86,0
1813,2021-08-29 00:00:00,1798.5,48897.65,0
1814,2021-08-30 00:00:00,1798.5,48806.78,0
1815,2021-08-31 00:00:00,1814.85,47074.77,1
1816,2021-09-01 00:00:00,1811.8,47155.87,1
1817,2021-09-02 00:00:00,1812.55,48862.76,1
1818,2021-09-03 00:00:00,1823.7,49329.01,1
1819,2021-09-04 00:00:00,1823.7,50035.33,0
1820,2021-09-05 00:00:00,1823.7,49947.38,0
1821,2021-09-06 00:00:00,1821.6,51769.06,1
1822,2021-09-07 00:00:00,1802.15,52677.4,1
1823,2021-09-08 00:00:00,1786,46809.17,1
1824,2021-09-09 00:00:00,1788.25,46078.38,1
1825,2021-09-10 00:00:00,1794.6,46368.69,1
